EmployeeID,Name,Department,Location,Grade,MonthlySalary,OvertimeHours,OvertimePay,AbsenceDays,PerformanceRating,AttritionRiskScore,PromotionEligible,Month
EMP04354,Anthony Torres,HR,New York,G3,9818.17,10,849.67,1,3.7,43,FALSE,Mar
EMP04354,Anthony Torres,HR,New York,G3,9876.55,3,256.42,4,3.7,53,FALSE,Apr
EMP04355,Richard Sanchez,Sales,Remote,G2,6283.09,13,706.86,4,2.9,27,FALSE,Jan
EMP04355,Richard Sanchez,Sales,Remote,G2,6308.22,1,54.59,0,2.6,39,FALSE,Feb
EMP04355,Richard Sanchez,Sales,Remote,G2,6339.64,7,384.04,3,2.7,38,FALSE,Mar
EMP04355,Richard Sanchez,Sales,Remote,G2,6377.34,2,110.38,2,2.7,34,FALSE,Apr
EMP04356,Ashley King,Operations,Singapore,G1,4756.33,13,535.10,0,3.3,63,FALSE,Jan
EMP04356,Ashley King,Operations,Singapore,G1,4775.36,36,1487.74,1,3.0,69,FALSE,Feb
EMP04356,Ashley King,Operations,Singapore,G1,4799.14,24,996.76,0,3.5,72,FALSE,Mar
EMP04356,Ashley King,Operations,Singapore,G1,4827.67,25,1044.47,2,3.2,64,FALSE,Apr
EMP04357,Christopher Flores,Operations,Remote,G3,7790.20,33,2224.74,5,3.6,38,FALSE,Jan
EMP04357,Christopher Flores,Operations,Remote,G3,7821.36,44,2978.19,1,3.8,38,FALSE,Feb
EMP04357,Christopher Flores,Operations,Remote,G3,7860.31,35,2380.81,0,3.9,37,FALSE,Mar
EMP04357,Christopher Flores,Operations,Remote,G3,7907.05,50,3421.39,3,3.6,41,FALSE,Apr
EMP04358,Emily Miller,Finance,London,G4,11504.10,10,995.57,2,3.7,5,FALSE,Jan
EMP04358,Emily Miller,Finance,London,G4,11550.12,2,199.91,4,3.7,5,FALSE,Feb
EMP04358,Emily Miller,Finance,London,G4,11607.64,2,200.91,0,3.3,1,FALSE,Mar
EMP04358,Emily Miller,Finance,London,G4,11676.66,14,1414.70,0,3.4,6,FALSE,Apr
EMP04359,Wei Martinez,Sales,Remote,G5,16439.02,12,1707.16,2,3.4,30,FALSE,Jan
EMP04359,Wei Martinez,Sales,Remote,G5,16504.78,12,1713.99,2,3.4,34,FALSE,Feb
EMP04359,Wei Martinez,Sales,Remote,G5,16586.97,6,861.26,2,3.2,21,FALSE,Mar
EMP04359,Wei Martinez,Sales,Remote,G5,16685.61,13,1877.17,2,3.2,32,FALSE,Apr
EMP04360,Nia Hill,Customer Success,New York,G3,9818.20,9,764.70,0,3.0,31,FALSE,Jan
EMP04360,Nia Hill,Customer Success,New York,G3,9857.47,8,682.45,1,2.9,30,FALSE,Feb
EMP04360,Nia Hill,Customer Success,New York,G3,9906.56,17,1457.44,1,3.2,34,FALSE,Mar
EMP04360,Nia Hill,Customer Success,New York,G3,9965.47,11,948.65,1,3.1,39,FALSE,Apr
EMP04361,James Hernandez,Sales,Singapore,G2,5943.11,10,514.32,1,2.9,47,FALSE,Jan
EMP04361,James Hernandez,Sales,Singapore,G2,5966.88,8,413.10,0,2.8,45,FALSE,Feb
EMP04361,James Hernandez,Sales,Singapore,G2,5996.60,21,1089.79,5,2.9,35,FALSE,Mar
EMP04361,James Hernandez,Sales,Singapore,G2,6032.26,12,626.44,0,2.6,49,FALSE,Apr
EMP04362,Andrew Williams,Operations,London,G1,3285.21,34,966.63,0,3.7,71,FALSE,Jan
EMP04362,Andrew Williams,Operations,London,G1,3298.35,36,1027.58,4,3.6,83,FALSE,Feb
EMP04362,Andrew Williams,Operations,London,G1,3314.78,55,1577.74,4,3.6,88,FALSE,Mar
EMP04362,Andrew Williams,Operations,London,G1,3334.49,38,1096.56,2,3.5,74,FALSE,Apr
EMP04363,George Garcia,Finance,Remote,G3,9097.91,10,787.33,2,4.5,19,TRUE,Jan
EMP04363,George Garcia,Finance,Remote,G3,9134.30,12,948.58,2,4.6,22,TRUE,Feb
EMP04363,George Garcia,Finance,Remote,G3,9179.79,1,79.44,1,4.7,13,TRUE,Mar
EMP04363,George Garcia,Finance,Remote,G3,9234.38,11,879.06,0,4.6,10,TRUE,Apr
EMP04364,Kimberly Miller,HR,Singapore,G2,6578.81,6,341.60,1,2.0,23,FALSE,Jan
EMP04364,Kimberly Miller,HR,Singapore,G2,6605.13,7,400.13,1,2.3,25,FALSE,Feb
EMP04364,Kimberly Miller,HR,Singapore,G2,6638.02,3,172.34,1,1.8,13,FALSE,Mar
EMP04364,Kimberly Miller,HR,Singapore,G2,6677.49,0,0.00,0,1.8,24,FALSE,Apr
EMP04365,David Clark,Customer Success,London,G4,11264.01,5,487.39,3,4.4,12,TRUE,Jan
EMP04365,David Clark,Customer Success,London,G4,11309.07,4,391.48,3,4.0,10,FALSE,Feb
EMP04365,David Clark,Customer Success,London,G4,11365.39,13,1278.63,2,4.5,7,TRUE,Mar
EMP04365,David Clark,Customer Success,London,G4,11432.97,7,692.59,1,4.2,15,FALSE,Apr
EMP04366,Lisa Wilson,Sales,London,G2,6986.99,6,362.79,1,2.5,76,FALSE,Jan
EMP04366,Lisa Wilson,Sales,London,G2,7014.94,0,0.00,2,2.5,74,FALSE,Feb
EMP04366,Lisa Wilson,Sales,London,G2,7049.87,6,366.06,0,2.4,68,FALSE,Mar
EMP04366,Lisa Wilson,Sales,London,G2,7091.79,8,490.98,3,2.5,69,FALSE,Apr
EMP04367,John Nguyen,Customer Success,Singapore,G1,4159.85,4,144.00,5,3.5,55,FALSE,Jan
EMP04367,John Nguyen,Customer Success,Singapore,G1,4176.49,5,180.72,4,3.5,49,FALSE,Feb
EMP04367,John Nguyen,Customer Success,Singapore,G1,4197.29,19,690.14,0,3.6,50,FALSE,Mar
EMP04367,John Nguyen,Customer Success,Singapore,G1,4222.25,5,182.70,4,3.4,54,FALSE,Apr
EMP04368,Sarah Walker,Customer Success,Singapore,G2,5542.36,1,47.96,3,4.0,6,FALSE,Jan
EMP04368,Sarah Walker,Customer Success,Singapore,G2,5564.53,8,385.24,4,4.4,6,TRUE,Feb
EMP04368,Sarah Walker,Customer Success,Singapore,G2,5592.24,9,435.56,1,4.0,15,FALSE,Mar
EMP04368,Sarah Walker,Customer Success,Singapore,G2,5625.50,7,340.78,1,4.1,12,FALSE,Apr
EMP04369,Joshua Martinez,Sales,New York,G3,10253.21,14,1242.24,1,3.6,24,FALSE,Jan
EMP04369,Joshua Martinez,Sales,New York,G3,10294.22,11,979.95,4,3.8,22,FALSE,Feb
EMP04369,Joshua Martinez,Sales,New York,G3,10345.49,5,447.65,0,4.2,29,FALSE,Mar
EMP04369,Joshua Martinez,Sales,New York,G3,10407.01,11,990.69,4,4.1,30,FALSE,Apr
EMP04370,Karen Taylor,Engineering,Toronto,G2,7237.89,17,1064.83,1,2.4,36,FALSE,Jan
EMP04370,Karen Taylor,Engineering,Toronto,G2,7266.84,34,2138.17,0,2.5,34,FALSE,Feb
EMP04370,Karen Taylor,Engineering,Toronto,G2,7303.03,24,1516.81,4,2.4,35,FALSE,Mar
EMP04370,Karen Taylor,Engineering,Toronto,G2,7346.46,11,699.34,1,2.3,28,FALSE,Apr
EMP04371,Mateo Jones,Customer Success,Remote,G2,6100.08,8,422.32,1,3.2,40,FALSE,Jan
EMP04371,Mateo Jones,Customer Success,Remote,G2,6124.48,6,318.01,1,3.5,32,FALSE,Feb
EMP04371,Mateo Jones,Customer Success,Remote,G2,6154.98,11,585.92,2,3.4,38,FALSE,Mar
EMP04371,Mateo Jones,Customer Success,Remote,G2,6191.58,2,107.16,0,3.1,42,FALSE,Apr
EMP04372,Joseph Wright,Finance,Singapore,G3,8324.36,11,792.43,0,3.0,15,FALSE,Jan
EMP04372,Joseph Wright,Finance,Singapore,G3,8357.66,2,144.65,1,3.2,11,FALSE,Feb
EMP04372,Joseph Wright,Finance,Singapore,G3,8399.28,17,1235.69,1,3.3,21,FALSE,Mar
EMP04372,Joseph Wright,Finance,Singapore,G3,8449.23,1,73.12,1,3.0,19,FALSE,Apr
EMP04373,Kimberly Patel,Engineering,New York,G4,12121.04,36,3776.24,0,2.8,30,FALSE,Jan
EMP04373,Kimberly Patel,Engineering,New York,G4,12169.52,35,3686.03,0,3.2,24,FALSE,Feb
EMP04373,Kimberly Patel,Engineering,New York,G4,12230.13,15,1587.60,1,2.7,15,FALSE,Mar
EMP04373,Kimberly Patel,Engineering,New York,G4,12302.86,39,4152.30,1,2.9,32,FALSE,Apr
EMP04374,James Harris,Engineering,New York,G4,11594.15,6,602.02,3,4.2,42,FALSE,Jan
EMP04374,James Harris,Engineering,New York,G4,11640.53,18,1813.27,1,4.3,43,TRUE,Feb
EMP04374,James Harris,Engineering,New York,G4,11698.50,44,4454.51,3,4.2,63,FALSE,Mar
EMP04374,James Harris,Engineering,New York,G4,11768.06,43,4379.16,0,4.2,54,FALSE,Apr
EMP04375,Jessica Okafor,Engineering,Remote,G1,3999.24,12,415.31,1,3.8,49,FALSE,Jan
EMP04375,Jessica Okafor,Engineering,Remote,G1,4015.24,27,938.19,0,3.7,48,FALSE,Feb
EMP04375,Jessica Okafor,Engineering,Remote,G1,4035.23,41,1431.76,3,3.4,60,FALSE,Mar
EMP04375,Jessica Okafor,Engineering,Remote,G1,4059.23,34,1194.37,0,3.5,49,FALSE,Apr
EMP04376,Kenneth Tanaka,Engineering,Remote,G4,13816.95,36,4304.59,1,3.2,60,FALSE,Jan
EMP04376,Kenneth Tanaka,Engineering,Remote,G4,13872.22,28,3361.41,0,3.4,63,FALSE,Feb
EMP04376,Kenneth Tanaka,Engineering,Remote,G4,13941.30,35,4222.69,0,3.3,56,FALSE,Mar
EMP04376,Kenneth Tanaka,Engineering,Remote,G4,14024.20,8,970.92,0,3.3,53,FALSE,Apr
EMP04377,Margaret Jackson,Sales,New York,G5,16835.55,7,1019.87,1,3.9,36,FALSE,Jan
EMP04377,Margaret Jackson,Sales,New York,G5,16902.89,12,1755.33,3,3.9,36,FALSE,Feb
EMP04377,Margaret Jackson,Sales,New York,G5,16987.07,2,294.01,2,4.2,42,FALSE,Mar
EMP04377,Margaret Jackson,Sales,New York,G5,17088.08,10,1478.80,0,3.8,48,FALSE,Apr
EMP04378,Barbara Gonzalez,Engineering,New York,G5,15193.60,29,3813.08,2,4.1,12,FALSE,Jan
EMP04378,Barbara Gonzalez,Engineering,New York,G5,15254.37,13,1716.15,2,3.6,14,FALSE,Feb
EMP04378,Barbara Gonzalez,Engineering,New York,G5,15330.34,40,5306.76,3,3.9,18,FALSE,Mar
EMP04378,Barbara Gonzalez,Engineering,New York,G5,15421.50,34,4537.57,0,3.8,26,FALSE,Apr
EMP04379,Michelle Smith,Engineering,London,G3,7954.77,20,1376.81,2,4.4,51,TRUE,Jan
EMP04379,Michelle Smith,Engineering,London,G3,7986.59,38,2626.41,2,4.3,63,TRUE,Feb
EMP04379,Michelle Smith,Engineering,London,G3,8026.36,38,2639.49,1,4.3,67,TRUE,Mar
EMP04379,Michelle Smith,Engineering,London,G3,8074.09,31,2166.07,1,4.1,61,FALSE,Apr
EMP04380,Kenneth Green,Finance,Toronto,G5,16910.67,3,439.04,0,2.4,26,FALSE,Jan
EMP04380,Kenneth Green,Finance,Toronto,G5,16978.31,2,293.86,1,2.7,32,FALSE,Feb
EMP04380,Kenneth Green,Finance,Toronto,G5,17062.87,17,2510.26,2,2.6,34,FALSE,Mar
EMP04380,Kenneth Green,Finance,Toronto,G5,17164.33,11,1633.94,0,2.4,23,FALSE,Apr
EMP04381,George Clark,Engineering,Remote,G3,9479.19,28,2296.92,1,4.2,13,FALSE,Jan
EMP04381,George Clark,Engineering,Remote,G3,9517.11,8,658.89,1,3.9,5,FALSE,Feb
EMP04381,George Clark,Engineering,Remote,G3,9564.50,15,1241.57,0,3.9,6,FALSE,Mar
EMP04381,George Clark,Engineering,Remote,G3,9621.38,42,3497.07,2,3.9,28,FALSE,Apr
EMP04382,Wei Robinson,Engineering,Singapore,G3,8479.65,31,2274.87,1,3.4,12,FALSE,Jan
EMP04382,Wei Robinson,Engineering,Singapore,G3,8513.57,20,1473.53,1,3.7,20,FALSE,Feb
EMP04382,Wei Robinson,Engineering,Singapore,G3,8555.97,37,2739.61,0,3.7,16,FALSE,Mar
EMP04382,Wei Robinson,Engineering,Singapore,G3,8606.84,17,1266.22,1,3.4,15,FALSE,Apr
EMP04383,Susan Taylor,Engineering,New York,G2,7289.08,19,1198.52,3,3.1,12,FALSE,Jan
EMP04383,Susan Taylor,Engineering,New York,G2,7318.24,26,1646.64,6,2.9,17,FALSE,Feb
EMP04383,Susan Taylor,Engineering,New York,G2,7354.68,7,445.53,1,3.1,8,FALSE,Mar
EMP04383,Susan Taylor,Engineering,New York,G2,7398.42,38,2432.99,0,3.0,21,FALSE,Apr
EMP04384,Thomas Carter,Finance,London,G4,12158.90,1,105.22,4,3.5,35,FALSE,Jan
EMP04384,Thomas Carter,Finance,London,G4,12207.54,13,1373.37,2,3.6,32,FALSE,Feb
EMP04384,Thomas Carter,Finance,London,G4,12268.33,12,1274.04,1,3.5,39,FALSE,Mar
EMP04384,Thomas Carter,Finance,London,G4,12341.28,11,1174.82,3,3.7,27,FALSE,Apr
EMP04385,Paul Johnson,Operations,Singapore,G2,6851.90,19,1126.63,3,2.8,21,FALSE,Jan
EMP04385,Paul Johnson,Operations,Singapore,G2,6879.31,41,2440.88,0,2.9,25,FALSE,Feb
EMP04385,Paul Johnson,Operations,Singapore,G2,6913.57,30,1794.90,0,3.1,22,FALSE,Mar
EMP04385,Paul Johnson,Operations,Singapore,G2,6954.68,30,1805.58,0,3.1,14,FALSE,Apr
EMP04386,Kimberly Flores,Operations,London,G1,5184.88,32,1435.84,2,3.6,45,FALSE,Jan
EMP04386,Kimberly Flores,Operations,London,G1,5205.62,17,765.84,4,3.6,38,FALSE,Feb
EMP04386,Kimberly Flores,Operations,London,G1,5231.54,21,950.75,2,3.7,44,FALSE,Mar
EMP04386,Kimberly Flores,Operations,London,G1,5262.65,27,1229.66,2,3.6,50,FALSE,Apr
EMP04387,Ashley Hill,HR,London,G3,10547.54,0,0.00,3,3.3,71,FALSE,Jan
EMP04387,Ashley Hill,HR,London,G3,10589.73,5,458.22,1,3.6,80,FALSE,Feb
EMP04387,Ashley Hill,HR,London,G3,10642.47,6,552.60,1,3.3,70,FALSE,Mar
EMP04387,Ashley Hill,HR,London,G3,10705.75,2,185.30,3,3.4,65,FALSE,Apr
EMP04388,Andrew Garcia,Engineering,London,G4,12172.74,34,3581.66,0,3.7,75,FALSE,Jan
EMP04388,Andrew Garcia,Engineering,London,G4,12221.43,19,2009.52,0,3.4,79,FALSE,Feb
EMP04388,Andrew Garcia,Engineering,London,G4,12282.29,19,2019.53,3,3.5,73,FALSE,Mar
EMP04388,Andrew Garcia,Engineering,London,G4,12355.33,41,4383.85,2,3.3,88,FALSE,Apr
EMP04389,Mark Hernandez,Operations,London,G4,12218.08,26,2749.12,0,3.2,46,FALSE,Jan
EMP04389,Mark Hernandez,Operations,London,G4,12266.95,45,4777.13,0,3.5,41,FALSE,Feb
EMP04389,Mark Hernandez,Operations,London,G4,12328.04,54,5761.10,0,3.3,48,FALSE,Mar
EMP04389,Mark Hernandez,Operations,London,G4,12401.35,11,1180.54,1,3.5,29,FALSE,Apr
EMP04390,David Hall,Sales,New York,G4,12403.68,3,322.02,0,3.7,28,FALSE,Jan
EMP04390,David Hall,Sales,New York,G4,12453.29,11,1185.48,0,3.3,27,FALSE,Feb
EMP04390,David Hall,Sales,New York,G4,12515.31,15,1624.61,0,3.9,20,FALSE,Mar
EMP04390,David Hall,Sales,New York,G4,12589.74,2,217.90,1,3.7,28,FALSE,Apr
EMP04391,John Garcia,HR,Toronto,G3,8712.59,3,226.20,1,4.0,14,FALSE,Jan
EMP04391,John Garcia,HR,Toronto,G3,8747.44,1,75.70,0,4.3,10,TRUE,Feb
EMP04391,John Garcia,HR,Toronto,G3,8791.00,8,608.62,0,4.2,16,FALSE,Mar
EMP04391,John Garcia,HR,Toronto,G3,8843.28,6,459.18,1,4.3,8,TRUE,Apr
EMP04392,Donna Clark,Engineering,Singapore,G5,16569.22,34,4875.27,1,3.3,65,FALSE,Jan
EMP04392,Donna Clark,Engineering,Singapore,G5,16635.50,39,5614.59,1,3.0,63,FALSE,Feb
EMP04392,Donna Clark,Engineering,Singapore,G5,16718.34,49,7089.36,3,3.2,65,FALSE,Mar
EMP04392,Donna Clark,Engineering,Singapore,G5,16817.76,22,3201.90,0,3.3,61,FALSE,Apr
EMP04393,Emily Lewis,Engineering,Singapore,G2,5632.41,11,536.17,1,5.0,5,TRUE,Jan
EMP04393,Emily Lewis,Engineering,Singapore,G2,5654.94,29,1419.20,5,5.0,12,TRUE,Feb
EMP04393,Emily Lewis,Engineering,Singapore,G2,5683.10,17,836.09,2,5.0,4,TRUE,Mar
EMP04393,Emily Lewis,Engineering,Singapore,G2,5716.90,14,692.64,4,4.8,12,TRUE,Apr
EMP04394,Priya Roberts,Finance,London,G5,15840.02,9,1233.72,3,3.9,51,FALSE,Jan
EMP04394,Priya Roberts,Finance,London,G5,15903.38,1,137.63,0,4.0,45,FALSE,Feb
EMP04394,Priya Roberts,Finance,London,G5,15982.58,13,1798.07,2,3.6,54,FALSE,Mar
EMP04394,Priya Roberts,Finance,London,G5,16077.62,0,0.00,0,4.3,43,TRUE,Apr
EMP04395,Mateo Smith,HR,Singapore,G3,10212.19,2,176.75,2,2.8,43,FALSE,Jan
EMP04395,Mateo Smith,HR,Singapore,G3,10253.04,6,532.38,0,2.9,53,FALSE,Feb
EMP04395,Mateo Smith,HR,Singapore,G3,10304.10,1,89.17,3,2.7,51,FALSE,Mar
EMP04395,Mateo Smith,HR,Singapore,G3,10365.37,8,717.62,4,2.9,41,FALSE,Apr
EMP04396,Michael Robinson,HR,Toronto,G2,7262.75,3,188.56,4,3.0,16,FALSE,Jan
EMP04396,Michael Robinson,HR,Toronto,G2,7291.80,1,63.10,0,3.2,1,FALSE,Feb
EMP04396,Michael Robinson,HR,Toronto,G2,7328.11,1,63.42,3,2.9,2,FALSE,Mar
EMP04396,Michael Robinson,HR,Toronto,G2,7371.69,1,63.79,0,3.1,13,FALSE,Apr
EMP04397,Chen Lee,Sales,Singapore,G1,3158.00,4,109.32,2,1.6,74,FALSE,Jan
EMP04397,Chen Lee,Sales,Singapore,G1,3170.63,8,219.51,1,2.0,70,FALSE,Feb
EMP04397,Chen Lee,Sales,Singapore,G1,3186.42,19,523.93,1,1.9,87,FALSE,Mar
EMP04397,Chen Lee,Sales,Singapore,G1,3205.37,8,221.91,2,1.8,80,FALSE,Apr
EMP04398,John Lewis,Customer Success,New York,G4,12982.07,1,112.35,1,3.7,63,FALSE,Jan
EMP04398,John Lewis,Customer Success,New York,G4,13034.00,12,1353.56,1,3.6,64,FALSE,Feb
EMP04398,John Lewis,Customer Success,New York,G4,13098.91,19,2153.80,4,3.9,64,FALSE,Mar
EMP04398,John Lewis,Customer Success,New York,G4,13176.80,7,798.23,0,3.6,59,FALSE,Apr
EMP04399,Olivia Okafor,Customer Success,Toronto,G1,5049.47,4,174.79,2,3.9,60,FALSE,Jan
EMP04399,Olivia Okafor,Customer Success,Toronto,G1,5069.67,2,87.75,0,3.5,51,FALSE,Feb
EMP04399,Olivia Okafor,Customer Success,Toronto,G1,5094.92,7,308.64,5,3.8,61,FALSE,Mar
EMP04399,Olivia Okafor,Customer Success,Toronto,G1,5125.21,11,487.89,4,3.7,65,FALSE,Apr
EMP04400,Barbara Moore,Engineering,London,G5,15400.92,25,3331.99,0,3.9,18,FALSE,Jan
EMP04400,Barbara Moore,Engineering,London,G5,15462.52,9,1204.32,1,3.8,8,FALSE,Feb
EMP04400,Barbara Moore,Engineering,London,G5,15539.53,30,4034.38,1,3.3,15,FALSE,Mar
EMP04400,Barbara Moore,Engineering,London,G5,15631.93,23,3111.42,5,3.6,8,FALSE,Apr
EMP04401,Ava Moore,Finance,New York,G2,7645.48,2,132.33,6,3.5,51,FALSE,Jan
EMP04401,Ava Moore,Finance,New York,G2,7676.06,7,465.00,0,3.7,55,FALSE,Feb
EMP04401,Ava Moore,Finance,New York,G2,7714.29,14,934.63,0,3.8,54,FALSE,Mar
EMP04401,Ava Moore,Finance,New York,G2,7760.16,11,738.72,1,3.8,46,FALSE,Apr
EMP04402,Amara Hall,Operations,Singapore,G1,4464.28,16,618.14,3,2.8,42,FALSE,Jan
EMP04402,Amara Hall,Operations,Singapore,G1,4482.14,44,1706.69,3,2.9,58,FALSE,Feb
EMP04402,Amara Hall,Operations,Singapore,G1,4504.46,24,935.56,0,3.1,53,FALSE,Mar
EMP04402,Amara Hall,Operations,Singapore,G1,4531.24,44,1725.39,1,2.9,53,FALSE,Apr
EMP04403,Patricia Chowdhury,Finance,Toronto,G3,8117.63,9,632.25,0,3.0,66,FALSE,Jan
EMP04403,Patricia Chowdhury,Finance,Toronto,G3,8150.10,5,352.66,4,3.1,58,FALSE,Feb
EMP04403,Patricia Chowdhury,Finance,Toronto,G3,8190.69,16,1134.12,0,3.3,68,FALSE,Mar
EMP04403,Patricia Chowdhury,Finance,Toronto,G3,8239.39,0,0.00,3,3.3,56,FALSE,Apr
EMP04404,Linda Martin,Operations,Singapore,G3,8752.62,22,1666.40,1,3.2,69,FALSE,Jan
EMP04404,Linda Martin,Operations,Singapore,G3,8787.63,10,760.48,2,3.4,78,FALSE,Feb
EMP04404,Linda Martin,Operations,Singapore,G3,8831.39,54,4127.06,2,3.4,90,FALSE,Mar
EMP04404,Linda Martin,Operations,Singapore,G3,8883.91,25,1922.04,2,3.4,77,FALSE,Apr
EMP04405,Margaret Campbell,Customer Success,Singapore,G3,9474.13,8,655.91,6,3.9,82,FALSE,Jan
EMP04405,Margaret Campbell,Customer Success,Singapore,G3,9512.03,1,82.32,0,3.8,68,FALSE,Feb
EMP04405,Margaret Campbell,Customer Success,Singapore,G3,9559.40,9,744.54,0,3.8,74,FALSE,Mar
EMP04405,Margaret Campbell,Customer Success,Singapore,G3,9616.24,3,249.66,1,4.0,67,FALSE,Apr
EMP04406,Sofia Thomas,Sales,Toronto,G3,10663.18,11,1015.07,2,4.1,46,FALSE,Jan
EMP04406,Sofia Thomas,Sales,Toronto,G3,10705.83,1,92.65,1,4.1,55,FALSE,Feb
EMP04406,Sofia Thomas,Sales,Toronto,G3,10759.15,5,465.55,0,4.3,55,TRUE,Mar
EMP04406,Sofia Thomas,Sales,Toronto,G3,10823.13,6,561.98,4,4.2,51,FALSE,Apr
EMP04407,Karen Moore,Engineering,Remote,G5,15179.24,4,525.45,2,3.1,44,FALSE,Jan
EMP04407,Karen Moore,Engineering,Remote,G5,15239.96,24,3165.28,1,3.1,41,FALSE,Feb
EMP04407,Karen Moore,Engineering,Remote,G5,15315.85,37,4904.11,2,2.9,53,FALSE,Mar
EMP04407,Karen Moore,Engineering,Remote,G5,15406.93,7,933.32,3,3.0,39,FALSE,Apr
EMP04408,Betty Patel,Customer Success,New York,G2,7023.77,11,668.62,0,3.3,74,FALSE,Jan
EMP04408,Betty Patel,Customer Success,New York,G2,7051.87,7,427.19,0,3.1,79,FALSE,Feb
EMP04408,Betty Patel,Customer Success,New York,G2,7086.98,14,858.63,3,3.2,80,FALSE,Mar
EMP04408,Betty Patel,Customer Success,New York,G2,7129.13,2,123.39,1,3.6,76,FALSE,Apr
EMP04409,Ashley Okafor,HR,Remote,G4,13890.73,0,0.00,0,3.6,21,FALSE,Jan
EMP04409,Ashley Okafor,HR,Remote,G4,13946.29,0,0.00,4,3.7,22,FALSE,Feb
EMP04409,Ashley Okafor,HR,Remote,G4,14015.75,1,121.29,3,3.8,34,FALSE,Mar
EMP04409,Ashley Okafor,HR,Remote,G4,14099.09,4,488.05,3,3.8,27,FALSE,Apr
EMP04410,Sofia Nelson,Customer Success,Toronto,G1,4054.16,6,210.51,1,3.0,58,FALSE,Jan
EMP04410,Sofia Nelson,Customer Success,Toronto,G1,4070.38,2,70.45,2,3.1,66,FALSE,Feb
EMP04410,Sofia Nelson,Customer Success,Toronto,G1,4090.65,15,531.01,0,2.9,75,FALSE,Mar
EMP04410,Sofia Nelson,Customer Success,Toronto,G1,4114.97,3,106.83,2,2.7,73,FALSE,Apr
EMP04411,Jessica Carter,Engineering,London,G2,5219.07,20,903.32,3,4.1,56,FALSE,Jan
EMP04411,Jessica Carter,Engineering,London,G2,5239.95,11,498.81,1,3.8,50,FALSE,Feb
EMP04411,Jessica Carter,Engineering,London,G2,5266.04,48,2187.47,0,4.0,62,FALSE,Mar
EMP04411,Jessica Carter,Engineering,London,G2,5297.36,17,779.34,1,3.9,54,FALSE,Apr
EMP04412,Noah Smith,Sales,Remote,G4,12162.07,11,1157.76,4,3.1,74,FALSE,Jan
EMP04412,Noah Smith,Sales,Remote,G4,12210.72,2,211.34,1,3.2,78,FALSE,Feb
EMP04412,Noah Smith,Sales,Remote,G4,12271.53,21,2230.16,0,3.3,71,FALSE,Mar
EMP04412,Noah Smith,Sales,Remote,G4,12344.50,15,1602.44,4,3.1,79,FALSE,Apr
EMP04413,Thomas Davis,Finance,New York,G3,9651.47,12,1002.29,0,3.3,35,FALSE,Jan
EMP04413,Thomas Davis,Finance,New York,G3,9690.08,0,0.00,4,3.2,30,FALSE,Feb
EMP04413,Thomas Davis,Finance,New York,G3,9738.33,9,758.48,0,3.1,38,FALSE,Mar
EMP04413,Thomas Davis,Finance,New York,G3,9796.24,1,84.78,2,3.1,23,FALSE,Apr
EMP04414,Matthew White,HR,New York,G1,3299.74,6,171.34,1,3.4,8,FALSE,Jan
EMP04414,Matthew White,HR,New York,G1,3312.94,7,200.69,0,3.7,7,FALSE,Feb
EMP04414,Matthew White,HR,New York,G1,3329.44,4,115.25,3,3.5,11,FALSE,Mar
EMP04414,Matthew White,HR,New York,G1,3349.24,3,86.95,0,3.7,6,FALSE,Apr
EMP04415,Mary Miller,Finance,Singapore,G3,8882.06,10,768.65,0,4.1,43,FALSE,Jan
EMP04415,Mary Miller,Finance,Singapore,G3,8917.59,9,694.56,0,3.9,44,FALSE,Feb
EMP04415,Mary Miller,Finance,Singapore,G3,8962.00,7,542.90,0,3.8,50,FALSE,Mar
EMP04415,Mary Miller,Finance,Singapore,G3,9015.29,0,0.00,4,4.0,41,FALSE,Apr
EMP04416,Aisha Smith,Finance,Toronto,G4,13113.57,0,0.00,2,2.8,34,FALSE,Jan
EMP04416,Aisha Smith,Finance,Toronto,G4,13166.02,9,1025.45,1,2.6,39,FALSE,Feb
EMP04416,Aisha Smith,Finance,Toronto,G4,13231.59,3,343.52,3,2.7,39,FALSE,Mar
EMP04416,Aisha Smith,Finance,Toronto,G4,13310.27,10,1151.87,1,2.8,34,FALSE,Apr
EMP04417,Richard Campbell,Operations,New York,G3,8359.48,29,2097.95,2,3.2,73,FALSE,Jan
EMP04417,Richard Campbell,Operations,New York,G3,8392.92,19,1380.02,4,3.2,67,FALSE,Feb
EMP04417,Richard Campbell,Operations,New York,G3,8434.72,16,1167.91,2,3.1,75,FALSE,Mar
EMP04417,Richard Campbell,Operations,New York,G3,8484.87,16,1174.85,1,3.0,69,FALSE,Apr
EMP04418,Karen White,Customer Success,Toronto,G5,15831.12,2,274.01,2,3.0,57,FALSE,Jan
EMP04418,Karen White,Customer Success,Toronto,G5,15894.44,11,1513.06,1,2.9,62,FALSE,Feb
EMP04418,Karen White,Customer Success,Toronto,G5,15973.60,10,1382.36,0,2.8,61,FALSE,Mar
EMP04418,Karen White,Customer Success,Toronto,G5,16068.59,1,139.06,3,2.8,59,FALSE,Apr
EMP04419,Daniel Harris,Finance,Remote,G2,7334.50,2,126.95,3,3.1,47,FALSE,Jan
EMP04419,Daniel Harris,Finance,Remote,G2,7363.84,9,573.54,0,3.2,53,FALSE,Feb
